,Actual,RF,BP,MLP
8214,0.088133335113525,0.09505998713274803,0.0895216383132156,0.09652345684766658
1530,0.010000000707805,0.00972833389726769,0.01517989308658188,0.0
22505,0.0,0.0,0.0,0.009044543272165778
4206,0.090000003576279,0.09476832300424577,0.08356906379021581,0.10935436650001229
14934,0.0,0.0,0.0,0.0
18727,0.0,0.0,0.0,0.0
22278,0.031466655433178,0.03474732726812368,0.04604068477754866,0.0
5963,0.049933321774006,0.05075265556573862,0.05201790069906384,0.07215239384227598
3725,0.0,0.0,0.0,0.01332513181693007
20343,0.03773333132267,0.07273767642676833,0.05967804717806949,0.07688938533797676
20639,0.062799990177155,0.06397999227460872,0.04662206540789568,0.078313478241819
10274,0.069866687059402,0.07101401172578328,0.06336710953008345,0.06353787873041314
4730,0.070000022649765,0.08559765219688398,0.0695904091652178,0.06266993186437342
11191,0.0,0.0,0.0,0.0
22678,0.0050999997183681,0.007870000430993885,0.01582368335419379,0.0
15002,0.0,0.0,0.0,0.00752279853926166
13123,0.098799988627434,0.10218530870974023,0.10324872554260428,0.10972440691903314
15241,0.0,0.0,0.0,0.009205790927408114
22282,0.040000002831221,0.04136233385031447,0.04806584529346811,0.0
5514,0.0,0.0,0.0056286448220579655,0.007330457196702084
538,0.0,0.0,0.0012719281882605238,0.013791465395728814
1288,0.090000003576279,0.09426932401955149,0.09332126622877052,0.054518970559383234
459,0.090000003576279,0.09826064132153983,0.1000962619774052,0.07701381965464157
10157,0.0,0.0,0.005779641539393476,0.0
14980,0.0,0.0,0.009763747965456454,0.0
1743,0.0,0.0,0.0046720318450482745,0.0
5070,0.029999986290932,0.029196323156356885,0.0387449403129643,0.041483938929352954
20158,0.0,0.0,0.0,0.039747494646124565
20552,0.040000002831221,0.03848533365875513,0.034460937569595285,0.023887463791534697
23067,0.0,0.0,0.0,0.04189670247319188
4068,0.0,0.0,0.01286874795991566,0.0786587835972434
17996,0.088633321225643,0.09471231542527658,0.07386399371226085,0.1238172288851925
1684,0.0,0.0,0.0,0.0
8049,0.0,0.0,0.0,0.004921894458005699
8714,0.0,0.0,0.0,0.0
10042,0.0,0.0,0.0,0.0
15604,0.0,0.0,0.0035613127721021154,0.0063765321821108445
3739,0.0,0.0,0.0,0.0
15953,0.059499971568584,0.0595166401937601,0.057255208359402204,0.06013043542855509
22645,0.080000005662441,0.07916400656104079,0.06390363042486094,0.05589421083381005
6252,0.047799989581108,0.056141987796872656,0.05464948249646265,0.05230443926487857
1201,0.0,0.0,0.009452865028541091,0.0
22173,0.0,0.0,0.001732242785623589,0.006467818149726995
6138,0.0003999999316874,0.005147000041979477,0.012348453207679494,0.03394233826109891
12777,0.040000002831221,0.046367662586271695,0.05304934962059357,0.021965512959208705
8688,0.0,0.0,0.0,0.0
11297,0.0,0.0,0.0,0.016004028076945426
1598,0.090000003576279,0.10321130350232079,0.09612308140772496,0.09586496377996931
15532,0.0,0.0,0.0,0.006742855802886222
20867,0.090000003576279,0.08266333773732183,0.0745558128339516,0.026964783252821423
17507,0.0,0.0,0.0,0.0
12247,0.091933317482471,0.09939631320536126,0.09880310838031345,0.11312659977874648
7139,0.0,0.0,0.009336268417999699,0.0
20346,0.070000022649765,0.07078301399946214,0.0455246266035107,0.052471203886654355
24804,0.0,0.0,0.018413354721896563,0.0
12622,0.0,0.0,0.0,0.0
19612,0.0,0.0,0.0002645631092449141,0.07260653385836821
9278,0.0,0.0,0.0,0.0310845246356429
14548,0.090000003576279,0.09858431540429588,0.09752396174973207,0.07759305069986763
22974,0.0,0.0,0.0007411172418626821,0.0
12518,0.090000003576279,0.09327465951442736,0.08703244975230995,0.04844970828921377
21530,0.0,0.000226666637463496,0.0,0.0
24730,0.0,0.0,0.0,0.027655776819797667
18893,0.090000003576279,0.09076800078153616,0.0898897578710067,0.10983988753475302
25307,0.0,0.0,0.0,0.05590227604944484
22725,0.0,0.0,0.0,0.02006683769005621
2619,0.0,0.0,0.0,0.05044188957903936
8316,0.0,0.0,0.0,0.02318920376147035
221,0.0,0.0,0.021403967068414326,0.0976913098344517
5732,0.0,0.0,0.0,0.0
17567,0.0,0.0,0.0,0.0
21370,0.0,0.0,0.0,0.0029825981437253957
25496,0.099999979138374,0.09911998055875293,0.10322989445051681,0.1000080019930801
9233,0.0,0.0,0.0,0.0709572547106859
19789,0.040000002831221,0.03406999366357938,0.052631335569030296,0.06306975627996544
16563,0.099999979138374,0.10369063869118689,0.10530266831665244,0.10915904620556169
10368,0.0,0.0,0.0,0.0
21497,0.063699997961521,0.06315365858789938,0.054799476632767546,0.039577123669120945
15031,0.0,0.0,0.0,0.004101498681107402
20711,0.0,0.0,0.0,0.037190828115100494
19049,0.0,0.0,0.007902428679485568,0.044125250492106444
14881,0.06203331425786,0.06642833620930708,0.05760752787003323,0.08042276155998926
20985,0.0,0.0,0.0,0.008599822585700079
10610,0.0,0.0,0.0,0.0
12660,0.0,0.0,0.0,0.0
11912,0.040000002831221,0.04359699919819838,0.04703181880451254,0.06339731633880638
2842,0.0,0.0,0.0,0.0
7305,0.040000002831221,0.04811832638829936,0.033411962668524225,0.041982025934568984
4303,0.0,0.0,0.0,0.0
14754,0.0,0.0,0.0,0.003697690195741704
11576,0.0,0.0,0.0,0.01800968414734147
7046,0.012533334083855,0.018616665233192616,0.027274479678351143,0.019062592573623943
5940,0.090000003576279,0.09549365296959884,0.08349039489306623,0.08897421196582264
20682,0.0,0.0,0.0,0.0073035454489666085
18633,0.049999989569187,0.04520899564027794,0.041667374118553285,0.02006098680535992
21388,0.0,0.0,0.0,0.0
10498,0.080000005662441,0.08532000154256825,0.08068375940341288,0.08173806063060993
16714,0.0,0.0,0.005245854157055557,0.0
5359,0.084299996495247,0.0972766410878723,0.08468848300546714,0.09518287924637112
9098,0.065799973905087,0.06837665148079418,0.08829921897270274,0.06074265326606851
14354,0.0,0.0,0.0,0.0
20622,0.090000003576279,0.08737833373248588,0.0685106426461062,0.07666331048245503
873,0.0,0.0,0.02077505304907537,0.0
12624,0.0,0.0,0.0,0.0
11568,0.0,0.0,0.0,0.0
1668,-0.0001999999803956,0.0,0.0,0.0
13474,-0.0001333333348156,0.0,0.0,0.006151471710216433
11235,0.0,0.0,0.0,0.0
16447,0.0,0.0,0.00905323978165476,0.0
11335,0.039066664874554,0.03919900029897707,0.03672808936748098,0.037407810075062414
9608,0.012233333662152,0.02108166563324627,0.0,0.044594754978755397
9887,0.017233334481716,0.016857000570744216,0.01283443894724376,0.02165710121113093
18960,0.0,0.0,0.016019808624331472,0.0
20531,0.0,0.0,0.0,0.010891808042586576
18874,0.099999979138374,0.10003664538264272,0.10364069067487253,0.09464793783288003
2748,0.099999979138374,0.10149030938744524,0.10170729955188579,0.1752531996801602
2153,0.090000003576279,0.10294997230172159,0.0930423648787527,0.07757879014576827
8113,0.0,0.0,0.00254456462839156,0.0
6281,0.0,0.0,0.0,0.013278913863188885
19718,0.090000003576279,0.08954800166189682,0.076641922781997,0.1279395255241277
14137,0.0,0.0,0.0005187070094481439,0.0
24297,0.045566659420729,0.04606832772493369,0.0455931306501042,0.05161168273788727
5245,0.0,0.0,0.0043922341071517546,0.060163870377524714
20804,0.0,0.0,0.0,0.051875822633059704
4084,0.0,0.0,0.006504159318579533,0.019488456039861157
6779,0.099999979138374,0.10177030868828231,0.10258766826400298,0.11957221676935922
3027,0.095933310687542,0.10179230734705891,0.0890359254304304,0.15540359649613916
17669,0.029999986290932,0.030051321089268036,0.024156134553142805,0.008462201880199943
24108,0.023866664618254,0.025400661155581483,0.020734329432880144,0.03851284105545591
17594,0.0,0.0,0.011720456541563867,0.0
7781,0.0,0.0,8.094177885267784e-05,0.030872361197929438
14619,0.0,0.0014636665262514697,0.002901199605488819,0.028735696484065237
17439,0.099999979138374,0.10007397763431072,0.09391915992777941,0.09426728761196732
22230,0.0,0.0,0.0,0.02261516865474225
18273,0.080000005662441,0.08287200435996053,0.07493743153333743,0.0912135938308781
5071,0.066399976611137,0.07184200242161748,0.06719900999942044,0.07152018688205183
5780,0.0,0.0,0.013098976623675956,0.0
17219,0.0,0.0,0.0,0.0
16656,0.0,0.0,0.0,0.008594426681730688
25583,0.0,0.0,0.0,0.023789141421684062
22372,0.050299990922213,0.05041465546935787,0.041225108647089975,0.036228386839408905
5210,0.0,0.0,0.00586695411935137,0.0
5523,0.0,0.0,0.0,0.00250547945695051
23749,0.07026668637991,0.07554167269915331,0.07282948037034867,0.04377460628484239
9893,0.029999986290932,0.03526232706382889,0.028159575860893293,0.02949834213033728
9152,0.0,1.533333415864e-05,0.011222653430839613,0.016540141446479723
19355,0.0,0.0,0.012136131578799947,0.050689835857347626
19141,0.090000003576279,0.09086500056087989,0.08797815201282719,0.08382966496011565
21608,0.0,0.0,0.018417652641376764,0.0
11758,0.0,0.0,0.002051992547416115,0.0
10261,0.07486666738987,0.07278367582995156,0.07177727330937772,0.11380536948462802
3111,0.0,0.0,0.0,0.003713011187670895
17080,0.0,0.0,0.00041033524108413655,0.0
9367,0.09019996970892,0.106137960925699,0.08674978049281648,0.12569404279662075
127,0.080000005662441,0.08398966938257214,0.07817172939226169,0.10424028639200475
19269,0.0,0.0,0.008805879042683401,0.02084014602542253
5511,0.0,0.0,0.005613391908541515,0.0
25190,0.090000003576279,0.0893166686221958,0.085112446736647,0.0853170045150323
20532,0.0,0.0,0.0,0.022278327569675543
7536,0.0,0.0,0.004448563422337987,0.040177173459893994
12240,0.090000003576279,0.10114331014454316,0.10251826652405094,0.1224459509771259
6498,0.0732666477561,0.07744300186634062,0.08174347542113111,0.08282439349053891
20529,0.0,0.0,0.0,0.0
3594,0.090000003576279,0.09990831151604697,0.09425074412745257,0.14228257795366894
12887,0.02000000141561,0.019325667507946304,0.014184504500865752,0.051818652041442925
2797,0.040000002831221,0.04185933154076359,0.017796455377820736,0.06958845970755057
5550,0.0,0.0,0.0006896401955446552,0.03763830583129116
624,0.0,0.0,0.0,0.0
4653,0.0,0.0,0.011420754750154055,0.0009654922650476072
6148,0.029999986290932,0.035258326642215405,0.03649999932271694,0.03118950336989343
2308,0.0,0.0,0.0,0.0
7094,0.090866655111313,0.08708198823034717,0.08168555912034589,0.08637825352883119
3169,0.0,0.0,0.0,0.0
22358,0.080000005662441,0.07905533954501143,0.06055021018438808,0.05012963308949056
20966,0.0,0.0,0.0,0.0
964,0.029866654425859,0.03559166066348567,0.03582995100826006,0.00047711132075853313
13090,0.080000005662441,0.09222499735653418,0.09738797983778516,0.028795110898274884
16431,0.0,0.0,0.0,0.0
18182,0.0,0.0,0.004113229428683529,0.0
11006,0.0,0.0,0.0,0.02208076344502316
15428,0.090000003576279,0.09624465241034828,0.0894017677557987,0.09128895903389897
5802,0.0,0.0,0.0,0.0
19876,0.0,0.0,0.0,0.03681174317782529
19864,0.0,0.0,0.0,0.045202255689830745
11681,0.099999979138374,0.1041089718043807,0.10674392390880698,0.1493047960864667
15528,0.0,0.0,0.0,0.010635629542467634
19824,0.0,0.0,0.011926682904528224,0.032643233643185915
24172,0.0,0.0,0.0,0.008444665173876847
3298,0.080000005662441,0.0935063173621893,0.08618741335180213,0.14565316237330847
22908,0.099933311343193,0.09918864704668513,0.09401638650573976,0.09484274475067841
22884,0.090000003576279,0.08956766903400432,0.09145511094322997,0.07386401556969821
16305,0.088433340191841,0.08989499852061268,0.09497081589451559,0.08121160946525871
22690,0.0,0.0,0.0,0.0
19338,0.0,0.0,0.00914931788525672,0.02723582677576139
17038,0.0,0.0,0.0,0.01537549484753295
22522,0.0,0.0,0.0,0.026270675701324547
503,0.010000000707805,0.011631666952744018,0.027150031679901238,0.08625021501097171
21922,0.0,0.0,0.0,0.0
13270,0.0,0.0,0.010342995248891373,0.010257691087814352
17566,0.0,0.0,0.0,0.005889064499192215
20004,0.090000003576279,0.08594466671347614,0.07186768009663805,0.1309984867634634
20418,0.0,0.0,0.0,0.021824714175769977
23685,0.0,0.0,0.006994829604262648,0.0
23264,0.0,0.0,0.00312848060595064,0.0
14964,0.0,0.0,0.0023654860305814263,0.0046245770009566145
15838,0.0,0.0,0.005662501080900023,0.0
4322,0.0,0.0,0.01220221389432638,0.020809073706197584
11170,0.0,0.0,0.0,0.0
10105,0.0,0.0,0.0010152778165571086,0.0
19445,0.094033323228359,0.0972769800573586,0.09748830141996556,0.11005100629695261
4347,0.0,0.0,0.006474620118463947,0.0041630872109433
10612,0.0,0.0,0.0,0.0
18543,0.049999989569187,0.05179998684674496,0.050931515091170276,0.0030619135598207448
928,0.0,0.0,0.004761624177998497,0.0
10864,0.038666665554047,0.03853166654706014,0.03711470988576834,0.052133237218106226
24767,0.0,0.0,0.0,0.003085994794841923
23916,0.0,0.0,0.0,0.0
2492,0.070000022649765,0.07210168134421113,0.06552540456743922,0.09841399513403246
12545,0.099999979138374,0.1038936354219908,0.09134467541239072,0.09987183568858438
8453,0.029999986290932,0.033823658488690914,0.026684542129448735,0.0031781704155350032
13373,0.080000005662441,0.08383567050099369,0.0936468232627366,0.00918533896191795
25441,0.02000000141561,0.02294166391715397,0.005459876302646355,0.02324047297813711
21631,0.0,0.0,0.0,0.0
22287,0.049999989569187,0.05223165266215794,0.0701565221655521,0.034873065699897565
6366,0.0,0.0,0.0,0.009761569260138964
7650,0.090533323585987,0.09896397992968581,0.09493702211490576,0.12834776056841654
828,0.0,0.0,0.0,0.0
10556,0.070000022649765,0.07122768439352511,0.06976030356274374,0.10458870043741317
10319,0.0,0.0,0.0,0.0
8365,0.0,0.0,0.004185657055210429,0.0
19072,0.0,0.0,0.008131507139741728,0.0
22502,0.0,0.0,0.0,0.013253568687188078
22961,0.020999999716878,0.02260033047500815,0.02162099341428461,0.015406848506904408
5673,0.049999989569187,0.04992432378232472,0.04789102661444841,0.052928126121756985
11977,0.087666660547256,0.10178864002227785,0.08674216388280673,0.09815949973241841
25393,0.0,0.0,0.013479023725558453,0.0
3441,0.0,0.0,0.0,0.0
12584,0.049999989569187,0.050106989368796276,0.04271561641602187,0.05232105927945871
775,0.049999989569187,0.05544331786781547,0.04615419138821203,0.0718014055811805
23815,0.0098666669800878,0.008553333582822141,0.026831075727862114,0.0
11988,0.080000005662441,0.08780066631734373,0.07382734480940914,0.10271094317664231
10062,0.0,0.0,0.0,0.0
3000,0.070000022649765,0.08428732223808755,0.06664260900162375,0.04613209080506095
3752,0.0,0.0,0.0,0.0
12066,0.0,0.0,0.0,0.007704974006256804
20637,0.070000022649765,0.06832967879250647,0.05113223956925214,0.08567115305869519
10279,0.04966664686799,0.0537796568311749,0.04119162174214372,0.08195196570729121
4955,0.0,0.0,0.004886300575267205,0.0
8454,0.029999986290932,0.03602666085585967,0.012705479031557304,0.005511383215323823
20319,0.090000003576279,0.09609365139156587,0.07456409635314296,0.07749982463559232
7794,0.0,0.0,0.0,0.007316508600900801
15495,0.0,0.0,0.0,0.0
11143,0.049999989569187,0.0501429894939064,0.037664759240009754,0.06980076809108202
12277,0.027799997478724,0.03444966213777666,0.03689914323294005,0.01916537306000718
16307,0.090000003576279,0.09601265221834188,0.09649189898651553,0.06448714066586766
4273,0.0,0.0,0.0,0.0
3732,0.0,0.0,0.0,0.0
21599,0.0,0.0,0.0,0.0
17062,0.0,0.0,0.0,0.006349722946738717
9504,0.0,0.0,0.002317148073306269,0.005278764705290401
8843,0.040000002831221,0.045014661308378036,0.04279233926189249,0.016632321962677693
8743,0.040000002831221,0.041055333688855396,0.01657467371435925,0.005329817648743157
6463,0.081166669726372,0.08719033166943568,0.06654927464036495,0.05603442901788466
15189,0.02000000141561,0.020391000672417746,0.032483632744892604,0.0
2974,0.02000000141561,0.01955833446234449,0.03099617216251116,0.0
21871,0.0,0.0,0.0,0.0
18417,0.0,0.0,0.0,0.0
18145,0.0,0.0,0.0,0.01175575643383428
6164,0.061633314937353,0.06923198707401744,0.06134499695163495,0.07694967838578012
5925,0.096433319151402,0.10572729602456107,0.08386313252184077,0.10354923117209722
25040,0.0,0.0,0.0,0.027276474341069917
3068,0.070000022649765,0.07149934619665146,0.03363496296671864,0.1635489576973941
4528,0.0078666666522622,0.006179666643438334,0.0,0.024162786486534943
18161,0.0,0.0,0.003462052377675745,0.0
14962,0.0,0.0,0.0,0.012642884368333801
9423,0.010000000707805,0.009974666913039928,0.02526229741915434,0.0751345864163254
23834,0.0,0.0,0.015815909086489305,0.0
22137,0.0,0.0,0.0,0.0
15889,0.0,0.0,0.0006324031176350997,0.017848109250596406
2595,0.0,0.0,0.0,0.0
6557,0.0,5.666665965691e-05,0.01122461990152604,0.018747419513269054
3142,0.0,0.0,0.0,0.0
1063,0.015099998563528,0.013626999938860438,0.014846517317554792,0.027488813716082555
8439,0.0,2.8666664438788e-05,0.0,0.0
9755,0.0,0.0,0.0,0.0
22968,0.0055333329364657,0.000725666662619912,0.008979119516931228,0.0
2907,0.0,0.0,0.0,0.0
17535,0.0,0.0,0.0,0.0
17612,0.0,0.0,0.0,0.0
5050,0.10293330252171,0.10339063949882916,0.09879030204963515,0.10255924018781234
13310,0.0,0.0,0.00047674243318396314,0.0
20072,0.03886666148901,0.029527324251830786,0.015226110058373737,0.08362198965739384
24391,0.049999989569187,0.04902165703475468,0.05711835509411875,0.04073062880905928
4605,0.0,0.0,0.0,0.0
3979,0.0,0.0,0.0,0.0
13761,0.0,0.0,0.0,0.007074812679299353
4296,0.0,0.0,0.0,0.0002330506255804332
24104,0.03439998999238,0.039225996322929974,0.042083875853865166,0.037556867252023535
18392,0.0,0.0,0.003833557818816391,0.0
8873,0.0,0.0,0.010704983094803583,0.04214234345617704
12730,0.0,0.0,0.0,0.0
25511,0.090000003576279,0.09700265180319542,0.10606525766480149,0.08901686754572044
6228,0.080000005662441,0.08627166651189322,0.072945138273214,0.09521804432559797
4044,0.0,0.0,0.004978538981277675,0.047866992094952626
25257,0.040000002831221,0.03882800009101662,0.046589229607102794,0.01736023430383024
13999,0.080000005662441,0.08948233194649224,0.0819100764696726,0.09618372712022369
3473,0.0,0.0,0.0,0.02990267975884639
10798,0.090000003576279,0.10398030333220994,0.10090378420994658,0.12207161746543002
14331,0.0,0.00017933331087988103,0.011814062235948802,0.030393623325802505
14911,0.0,0.000129333329095973,0.0038184590059917867,0.004667378390711047
4125,0.012866667471826,0.012292333785444427,0.037928544932632924,0.013008865694332322
2762,0.090000003576279,0.1013303086906674,0.07822718287862065,0.16494926134203589
24281,0.0,0.0,0.014010843956934721,0.0
15498,0.0,0.0,0.0,0.0
3002,0.070066690444946,0.08503898553550229,0.07101644974413931,0.08774687346721274
5742,0.0,0.0,0.0,0.0
22936,0.079599998891354,0.07693100832402704,0.0726678556896169,0.04170495224748158
17841,0.0,0.0,0.0,0.0
3503,0.0,0.0,0.0,0.00843467041867127
5034,0.095733314752579,0.1005773103237146,0.09895858346693501,0.10030816307436449
20703,0.0,0.0,0.0,0.004136042214281238
9022,0.010866668075323,0.011399000603705679,0.01908628762030659,0.011642023805037288
5194,0.0,0.0,0.02250702425220133,0.0
24742,0.0,0.0,0.0,0.0302429260761424
9279,0.0,0.0,0.0013817189799467111,0.016507473833662883
4744,0.090000003576279,0.09231566265225427,0.09292248484061477,0.08877228324065303
7827,0.0,0.0,0.0,0.007666012943923078
4699,0.010000000707805,0.008912000423297215,0.029377990474748067,0.008931971557987223
20916,0.07319999486208,0.07790366835892189,0.08496709813180456,0.06220154635163752
4293,0.0,0.0,0.0,0.0
22950,0.049999989569187,0.04987632304429994,0.0502824613167108,0.025726608686046565
7502,0.0,0.0,0.0,0.015223814298070487
5934,0.090000003576279,0.10015497617423533,0.0876258120633934,0.08911436485458221
13084,0.07993333786726,0.0841113366186619,0.08857154973392575,0.01597165310206125
13438,0.070000022649765,0.0690423461049795,0.061284886164618996,0.08140932277989432
478,0.069933354854584,0.06852765854448073,0.07843228625070822,0.09051572484805978
22814,0.0,0.0,0.0,0.006308849027463231
10670,0.0,0.0,0.0,0.0
22388,0.02000000141561,0.012362000416033003,0.006074600719825934,0.011867678842742174
8241,0.075700007379055,0.07958266197144959,0.07389488469931707,0.08721114308644182
14640,0.0,0.0,0.0,0.0
9150,0.0,7.3999998276123e-05,0.021347866543857175,0.022876465761675208
16222,0.010000000707805,0.01008166732266534,0.012174317793269912,0.0
20483,0.0,0.0,0.0,0.03350890185126096
24522,0.0,0.0,0.02175083854110879,0.0
20218,0.0,0.0,0.008079354404599476,0.08941396863564963
1092,0.0,0.0,0.0,0.005791556377284651
18998,0.0,0.0,0.0,0.02200267196663422
2009,0.0,0.0,0.0043574614822517455,0.0
6119,0.0,0.0,0.0,0.013396518281873687
2157,0.090000003576279,0.10274197272956354,0.09447873822177816,0.09600934726713803
18859,0.090000003576279,0.0922733292728665,0.09403230848181979,0.07839712406923124
25343,0.0,0.0,0.003706080418067831,0.02396453528945805
3737,0.0,0.0,0.0,0.0
8658,0.0,0.0,0.0,0.04224079676263201
22723,0.0,0.0,0.0,0.0
19969,0.02000000141561,0.020982999847758168,0.015176562449051745,0.06345308757050735
7406,0.049133323132992,0.05212065810337647,0.03675862044488051,0.07747952173973313
25096,0.0,0.0,0.017474014512874697,0.0001412389111309087
9132,0.030799996107817,0.03032499181106682,0.018449351991917634,0.06087019376048683
970,0.040000002831221,0.0490599925691882,0.036931774633300773,0.06637991739775403
20146,0.0,0.0,0.0,0.034635838273795766
3410,0.0,0.0,0.0,0.002794098658868288
18140,0.0,0.0,0.0,0.0
1422,0.0,0.0,0.0,0.0
23689,0.0,0.0,0.012944393918701197,0.0
19515,0.0,0.0,0.027800882570148372,0.016495657131288866
10342,0.0,0.0,0.0,0.0
10784,0.080000005662441,0.08514100380241879,0.07873171408218102,0.05491283535335387
4461,0.090000003576279,0.10479596875607998,0.09073797512243462,0.09377938548011586
25020,0.0,0.0,0.0,0.019606115705222832
14617,0.001733333338052,0.006663666726090007,0.010554425520094085,0.011196965618065685
16206,0.0,0.0,0.0,0.0
20573,0.080000005662441,0.07928933843970293,0.06442362665436455,0.015494971237044602
6421,0.0,0.0,0.0,0.0073611235605027525
1009,0.090000003576279,0.10175397396087643,0.0943411859323757,0.09118319387088344
18870,0.099999979138374,0.10055531069636325,0.10289709949297084,0.05412698221985021
8672,0.0,0.0,0.0,0.017246027390439428
25445,0.029999986290932,0.0313749896492811,0.011194296426594669,0.04581003773934586
210,0.02849998883903,0.026476325411349606,0.03357596240305202,0.09527786652832856
15680,0.080000005662441,0.08165133744478222,0.08443857562052917,0.09549373514958945
11717,0.059999972581863,0.06250598650425655,0.05017437663084451,0.08597303887981275
9194,0.0,0.0,0.010359157603214708,0.021712450904194686
10120,0.0,0.0,0.0069342952787003476,0.0
21561,0.0,0.0,0.0,0.0028450142938140077
2213,0.05016665533185,0.055254654213786066,0.041951838716538487,0.10939701175367686
24478,0.0,0.0,0.0,0.02324807060707909
13730,0.059999972581863,0.06593400418758386,0.056512791669835444,0.07543522437317421
24540,0.0,0.0,0.019203437295390285,0.02962652180572664
19407,0.050066653639078,0.0554536477103828,0.0563533811541618,0.07578803993320268
18688,0.0,0.0,0.0,0.0
23311,0.0,0.0,0.0,0.005213458778281471
21053,0.0,0.0,0.005598885306478757,0.0
9322,0.043433330953121,0.05008566009501605,0.032364081555369906,0.07281007558448724
5844,0.0,0.0,0.013992064153500267,0.027260776438259388
9559,0.0,0.0,0.002087284675311135,0.045962612159981514
12063,0.0,0.0,0.0,0.011145993542785088
23655,0.0,0.0,0.0,0.017618240411329172
19532,0.0,0.0,0.015211253402575758,0.012929166011822868
2622,0.0,0.0,0.0,0.02514576076653105
10861,0.038599997758865,0.040422335229814366,0.05440383899935333,0.047951929691387646
4981,0.0,0.0,0.0035215613007647806,0.01741743872013171
19999,0.080000005662441,0.08064733803272237,0.07012859424549,0.06908745111590284
6777,0.099999979138374,0.10211564153432805,0.1025002720172116,0.11384905461708947
14991,0.0,0.0,0.0,0.018004283107057845
649,0.0,0.0,0.0007721486535213484,0.0
2281,0.0,0.0,0.0,0.04114527487608338
12528,0.099399976432323,0.10265964046120651,0.10163771870101354,0.11779074757908217
217,0.0018333332845941,0.006326666836709251,0.02126604600228968,0.10172300598452341
3050,0.097799979150295,0.1051663006842138,0.0818712318282975,0.18994775857088508
21889,0.0,0.0,0.021599232569027044,0.0
19248,0.0,0.0,0.009863847513162077,0.03208859929146404
2751,0.099999979138374,0.09970064741869783,0.10117747890047485,0.18328271067337842
2790,0.049999989569187,0.05619265392422667,0.032047519600679475,0.10268441891644212
3316,0.099999979138374,0.1020323090255257,0.09479368221617515,0.15943602835010806
21635,0.0,0.0,0.0,0.005940951317914472
3189,0.0,0.0,0.0,0.025659648333729107
15516,0.0,0.0,0.0,0.01305901916310423
2641,0.0,0.0,0.0020499917598807427,0.008309760595999055
16711,0.0,0.0,0.009427213235319337,0.0
12589,0.040000002831221,0.04027633290737889,0.039667089184053844,0.07164943311739078
11124,0.080000005662441,0.08640199981629845,0.08891341498263175,0.11543312400663361
16221,0.010000000707805,0.008427333799190724,0.008390035528383771,0.0
21838,0.0,0.0,0.0,0.0
17703,0.090433344244957,0.09434098981320892,0.0822358453241804,0.1130871706252253
23757,0.06360000371933,0.0675563348829746,0.07336350052320598,0.06788121699207803
17318,0.0,0.0,0.0,0.0
13286,0.0,0.0,0.0,0.0
14504,0.040000002831221,0.037894332744181386,0.058442626608183806,0.046980309299199524
8395,0.0,0.0,0.00656104711457986,0.0
15815,0.0,0.0,0.0,0.006156700467938675
6863,0.0,0.0,0.0,0.009016912270505134
13816,0.0,0.0,0.001128223457035754,0.0
14253,0.090000003576279,0.10013531120121467,0.09959720751604409,0.10810329275469363
10269,0.03606666252017,0.03654666095040728,0.02453424763148629,0.086004377011169
2168,0.099999979138374,0.10249030701816031,0.0967373672927335,0.07907712208419179
18779,0.0,0.0,0.01160812018004767,0.0
21864,0.0,0.0,0.0,0.014706561911760757
6045,0.0,0.0,0.0068338021037311625,0.0
15668,0.059999972581863,0.06606066161766637,0.0637053904097212,0.08929577450809753
9851,0.0,0.0,0.007853553544395958,0.013235215010329288
14703,0.0,0.0,0.0,0.008856901717369692
22825,0.0,0.0,0.018983098801550108,0.0
8902,0.0,0.0,0.0011536813814730096,0.002809975230480072
18316,0.090000003576279,0.09430099088698635,0.0897455526593389,0.1019557740356822
15914,0.0,0.0,0.008840704296158214,0.0
25546,0.040000002831221,0.039963667504489694,0.05579823254805663,0.06363161247102198
23534,0.029999986290932,0.029834320619702613,0.03875560497839167,0.04991820713197734
5532,0.0,0.0,0.005373502966307314,0.04701971630345134
20828,3.33333337039e-05,0.0014426666969666148,0.002178238879496086,0.02687902190779795
15858,0.0,0.0,0.0041886282906880845,0.0
17024,0.0,0.0,0.003538547568044892,0.03898365326147832
4540,0.0,0.0024239999053679647,0.014487338015197554,0.057630898208846454
19044,0.0,0.0,0.01032710399423395,0.03828097680636863
5140,0.0,0.0,0.0,0.0
4258,-0.0001999999803956,0.0,0.001746707412968368,0.03364387736290131
2055,0.0,0.0,0.00926478263499228,0.012502032957713988
12976,0.0,0.0,0.017824953187263987,0.005531420296512629
6522,0.080000005662441,0.08575466406842067,0.07186790674022556,0.11424181887714532
21367,0.0,0.0,0.0,0.008862994895392579
23532,0.040000002831221,0.037623665370047375,0.052179934889645646,0.03362914657307045
8242,0.069166660308838,0.07485466398298735,0.06584641838361152,0.06420957830135773
14812,0.080433338880539,0.09215432147894573,0.07818282718384087,0.06656274969046658
6925,0.0,0.0,0.0,0.0
9731,0.0,0.0,0.0,0.0
16852,0.093833327293396,0.09862664885818954,0.09391332811971062,0.10811483649140005
14421,0.0,0.0,0.0,0.0
10246,0.095199979841709,0.10425863496959181,0.09890585526961373,0.07186688312532105
17283,0.0,0.0,0.0,0.009829336302435626
134,0.090000003576279,0.09915131323039526,0.09993336739471204,0.07041565796119706
23383,0.0,0.0,0.0,0.0
