pred,true
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.22436666
0,0.59063333
0,1.5518999
[1.4273916],2.6229334
[3.6783395],3.8312669
[4.624183],5.069733
[5.7228956],6.2938333
[6.9446588],7.4904666
[8.224055],8.629233
[9.480621],9.72
[10.705123],10.781533
[11.717765],11.767
[12.555085],12.627168
[13.1540785],13.442367
[13.6162615],14.164501
[14.056664],14.8011
[14.5259695],15.455833
[14.85636],15.961766
[15.25958],16.506767
[15.64603],16.794733
[15.878648],16.887434
[15.979138],17.206467
[16.073011],17.300467
[16.168623],17.291967
[16.169498],17.453434
[16.20649],17.4332
[16.195356],17.448534
[16.148651],17.0865
[15.990354],17.0834
[15.800481],16.646734
[15.410214],16.309334
[14.844943],15.727965
[14.397269],15.163
[13.9518],14.6672325
[13.451882],13.920668
[12.90995],13.2494335
[12.375045],12.437034
[11.76064],11.565201
[10.957438],10.6615
[10.124834],9.629366
[9.240351],8.451967
[8.307305],7.322833
[7.456411],6.1222334
[6.7645392],4.8737664
[6.1258526],3.6562998
[5.4268913],2.4825
[4.5250278],1.4619
[3.2868345],0.68600005
[1.2181869],0.2628333
[0.448278],0.097433314
[0.18778247],0.0052333334
[0.15950227],0.0
[0.14913732],0.0
[0.13578725],0.0
[0.11868221],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-6.666667e-05
0,0.00013333333
0,0.21739997
0,0.5195
0,1.5125333
[1.0905502],2.5907001
[3.487584],3.8280334
[4.640335],5.098267
[5.821995],6.3673663
[7.115985],7.598967
[8.335751],8.761499
[9.522333],9.862499
[10.680916],10.869433
[11.635123],11.786967
[12.423953],12.572466
[12.989279],13.3515005
[13.511004],13.946467
[13.874863],14.593732
[14.275369],15.195534
