timestamp,Active_Power,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted
2019-02-04 18:45:00,0.0,35.827819824219,17.889221191406,49.93643951416,45.997524261475,23.888061523438,0.0,69.853500366211,49.895683288574
2019-02-04 18:50:00,-0.0001999999803956,35.748016357422,17.941474914551,39.606662750244,36.946075439453,24.347629547119,0.0,55.452239990234,42.490783691406
2019-02-04 18:55:00,0.0,35.740520477295,17.842601776123,33.97297668457,32.148544311523,24.632587432861,0.0,45.348129272461,38.438671112061
2019-02-04 19:00:00,-0.0001999999803956,35.651039123535,18.015504837036,32.890342712402,30.515045166016,25.005540847778,0.0,39.675151824951,35.110832214355
2019-02-04 19:05:00,0.0,35.511543273926,18.426054000854,31.204891204834,29.812871932983,25.31273651123,0.0,35.782020568848,32.283180236816
2019-02-04 19:10:00,-0.0002666666405275,35.423973083496,18.453966140747,26.446220397949,25.488832473755,25.6399974823,0.0,31.989723205566,28.441375732422
2019-02-04 19:15:00,0.0,35.312381744385,18.600385665894,22.93465423584,21.305555343628,26.088762283325,0.0,26.810148239136,22.561037063599
2019-02-04 19:20:00,0.0,35.277084350586,18.469650268555,14.297160148621,12.631278991699,26.436025619507,0.0,18.415742874146,14.466808319092
2019-02-04 19:25:00,0.0,35.188270568848,18.735988616943,6.1327500343323,5.9172124862671,26.585861206055,0.0,11.24893283844,8.3175086975098
2019-02-04 19:30:00,0.0,35.092224121094,18.667846679688,4.1613969802856,4.1167240142822,26.799703598022,0.0,7.8709545135498,5.1565542221069
2019-02-04 19:35:00,0.0,34.97700881958,18.801099777222,2.9393715858459,2.8217554092407,26.862352371216,0.0,5.9385852813721,3.4690632820129
2019-02-04 19:40:00,0.0,34.936424255371,18.842817306519,1.866627573967,1.7725479602814,26.938648223877,0.0,4.5887923240662,2.2607514858246
2019-02-04 19:45:00,0.0,34.810298919678,19.210252761841,1.6863789558411,1.6499843597412,27.004064559937,0.0,3.5713112354279,1.1555124521255
2019-02-04 19:50:00,0.0,34.797904968262,19.399349212646,1.1177568435669,0.96196222305298,27.023441314697,0.0,3.3429162502289,0.99926340579987
2019-02-04 19:55:00,0.0,34.671768188477,19.640106201172,1.5450031757355,1.4326103925705,27.061990737915,0.0,3.4912359714508,1.0204553604126
2019-02-04 20:00:00,0.0,34.52006149292,19.808834075928,1.6206912994385,1.5493788719177,27.227207183838,0.0,3.1122348308563,0.70530790090561
2019-02-04 20:05:00,0.0,34.464767456055,20.132352828979,1.3321027755737,1.2232098579407,27.193717956543,0.0,3.1241319179535,0.75412726402283
2019-02-04 20:10:00,0.0,34.339839935303,20.859992980957,1.2039544582367,1.1354252099991,27.241018295288,0.0,3.285031080246,0.89820837974548
